,ODINO,MFR_NAME,MAKETXT,MODELTXT,YEARTXT,CRASH,FAILDATE,FIRE,INJURED,DEATHS,COMPDESC,CITY,STATE,VIN,DATEA,LDATE,MILES,OCCURENCES,CDESCR,CMPL_TYPE,POLICE_RPT_YN,PURCH_DT,ORIG_OWNER_YN,ANTI_BRAKES_YN,CRUISE_CONT_YN,NUM_CYLS,DRIVE_TRAIN,FUEL_SYS,FUEL_TYPE,TRANS_TYPE,VEH_SPEED,DOT,TIRE_SIZE,LOC_OF_TIRE,TIRE_FAIL_TYPE,ORIG_EQUIP_YN,MANUF_DT,SEAT_TYPE,RESTRAINT_TYPE,DEALER_NAME,DEALER_TEL,DEALER_CITY,DEALER_STATE,DEALER_ZIP,PROD_TYPE,REPAIRED_YN,MEDICAL_ATTN,VEHICLES_TOWED_YN
1794783,11452243,tesla inc,tesla,model x,2017-01-01,y,2022-02-16,n,0,0,power train,el paso,tx,5yjxcde29hf,2022-02-16 00:00:00,2022-02-16 00:00:00,,,pulling in to slowly park and sudden unanticipated accelerationpushed car into brick roof support of building damage to bumper,ivoq,n,,n,n,n,,,,,,5.0,,,,,,,,,,,,,,v,,n,n
1794784,11452243,tesla inc,tesla,model x,2017-01-01,y,2022-02-16,n,0,0,engine,el paso,tx,5yjxcde29hf,2022-02-16 00:00:00,2022-02-16 00:00:00,,,pulling in to slowly park and sudden unanticipated accelerationpushed car into brick roof support of building damage to bumper,ivoq,n,,n,n,n,,,,,,5.0,,,,,,,,,,,,,,v,,n,n
1794799,11452255,tesla inc,tesla,model s,2015-01-01,n,2022-01-17,n,0,0,service brakes,atlanta,ga,5yjsa1h28ff,2022-02-16 00:00:00,2022-02-16 00:00:00,,,wheel speed sensor kept getting disconnected when it does systems like abs traction control and other anticollisions systems are disabled immediately this resulted in lost of vehicle control on wet pavement the service center replaced the sensor twice but the problem continues to pop up randomly they wont look at the issue unless i pay for troubleshooting at 150hr with no limit of how long or if they will find something ,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
1794800,11452255,tesla inc,tesla,model s,2015-01-01,n,2022-01-17,n,0,0,electrical system,atlanta,ga,5yjsa1h28ff,2022-02-16 00:00:00,2022-02-16 00:00:00,,,wheel speed sensor kept getting disconnected when it does systems like abs traction control and other anticollisions systems are disabled immediately this resulted in lost of vehicle control on wet pavement the service center replaced the sensor twice but the problem continues to pop up randomly they wont look at the issue unless i pay for troubleshooting at 150hr with no limit of how long or if they will find something ,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
1794801,11452255,tesla inc,tesla,model s,2015-01-01,n,2022-01-17,n,0,0,forward collision avoidance automatic emergency braking,atlanta,ga,5yjsa1h28ff,2022-02-16 00:00:00,2022-02-16 00:00:00,,,wheel speed sensor kept getting disconnected when it does systems like abs traction control and other anticollisions systems are disabled immediately this resulted in lost of vehicle control on wet pavement the service center replaced the sensor twice but the problem continues to pop up randomly they wont look at the issue unless i pay for troubleshooting at 150hr with no limit of how long or if they will find something ,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
1794851,11452295,tesla inc,tesla,model x,2017-01-01,n,2021-08-09,n,0,0,electrical system,woodstock,ga,5yjxcae29hf,2022-02-16 00:00:00,2022-02-16 00:00:00,,,our suv lost power in the middle of the highway with no warning  after a month of back and forth tesla is saying that the high voltage battery needs to be replaced  the car has been with tesla marietta ga center waiting for the replacement part with no eta  how long are we supposed to allow the manufacturer to address the problem per the manufacturer warranty   ,ivoq,n,,n,n,n,,,,,,75.0,,,,,,,,,,,,,,v,,n,n
1794852,11452295,tesla inc,tesla,model x,2017-01-01,n,2021-08-09,n,0,0,engine,woodstock,ga,5yjxcae29hf,2022-02-16 00:00:00,2022-02-16 00:00:00,,,our suv lost power in the middle of the highway with no warning  after a month of back and forth tesla is saying that the high voltage battery needs to be replaced  the car has been with tesla marietta ga center waiting for the replacement part with no eta  how long are we supposed to allow the manufacturer to address the problem per the manufacturer warranty   ,ivoq,n,,n,n,n,,,,,,75.0,,,,,,,,,,,,,,v,,n,n
1794865,11452306,tesla inc,tesla,model 3,2022-01-01,n,2022-01-01,n,0,0,vehicle speed control,bakersfield,ca,5yj3e1eb4nf,2022-02-16 00:00:00,2022-02-16 00:00:00,,,while using cruise control the car will very frequently hesitate and slows down a few miles per hour but in addition the car will suddenly very forcefully try to stop  this happens more often after dark and with oncoming vehicles especially trucks  there is no warning sound or chime as will happen if there is actually an obstacle  the vehicle simply tries to stop and i feel that i would have ended up into the windshield if not restrained    the touch pad also shows no warning notice as it does if there is an obstacle such as a car in the way  this has happened with other cars behind me but not anymore as i no longer use cruise control especially if there is any traffic at all  the vehicle has yet to be seen in any tesla service center due to difficulty getting an appointment  online searches reveal that this is a problem for others as well  the vehicle has not been inspected by anyone else  this issue appeared very shortly after picking the care up on 123121  i had a 2019 tesla model 3 which never did this,ivoq,n,,n,n,n,,,,,,60.0,,,,,,,,,,,,,,v,,n,n
1794866,11452306,tesla inc,tesla,model 3,2022-01-01,n,2022-01-01,n,0,0,forward collision avoidance adaptive cruise control,bakersfield,ca,5yj3e1eb4nf,2022-02-16 00:00:00,2022-02-16 00:00:00,,,while using cruise control the car will very frequently hesitate and slows down a few miles per hour but in addition the car will suddenly very forcefully try to stop  this happens more often after dark and with oncoming vehicles especially trucks  there is no warning sound or chime as will happen if there is actually an obstacle  the vehicle simply tries to stop and i feel that i would have ended up into the windshield if not restrained    the touch pad also shows no warning notice as it does if there is an obstacle such as a car in the way  this has happened with other cars behind me but not anymore as i no longer use cruise control especially if there is any traffic at all  the vehicle has yet to be seen in any tesla service center due to difficulty getting an appointment  online searches reveal that this is a problem for others as well  the vehicle has not been inspected by anyone else  this issue appeared very shortly after picking the care up on 123121  i had a 2019 tesla model 3 which never did this,ivoq,n,,n,n,n,,,,,,60.0,,,,,,,,,,,,,,v,,n,n
1794867,11452306,tesla inc,tesla,model 3,2022-01-01,n,2022-01-01,n,0,0,forward collision avoidance automatic emergency braking,bakersfield,ca,5yj3e1eb4nf,2022-02-16 00:00:00,2022-02-16 00:00:00,,,while using cruise control the car will very frequently hesitate and slows down a few miles per hour but in addition the car will suddenly very forcefully try to stop  this happens more often after dark and with oncoming vehicles especially trucks  there is no warning sound or chime as will happen if there is actually an obstacle  the vehicle simply tries to stop and i feel that i would have ended up into the windshield if not restrained    the touch pad also shows no warning notice as it does if there is an obstacle such as a car in the way  this has happened with other cars behind me but not anymore as i no longer use cruise control especially if there is any traffic at all  the vehicle has yet to be seen in any tesla service center due to difficulty getting an appointment  online searches reveal that this is a problem for others as well  the vehicle has not been inspected by anyone else  this issue appeared very shortly after picking the care up on 123121  i had a 2019 tesla model 3 which never did this,ivoq,n,,n,n,n,,,,,,60.0,,,,,,,,,,,,,,v,,n,n
1794879,11452313,tesla inc,tesla,model 3,2019-01-01,n,2022-01-30,n,0,0,chest clip buckle harness,white bear lake,mn,5yj3e1eb7kf,2022-02-16 00:00:00,2022-02-16 00:00:00,,,q what component or system failed or malfunctioned a summary when using the car seat forward facing and in a configuration acceptable for forward facing as outline in the product manual specifically when using the vehicle safety belt the car seat harness can get tangled and interlocked with the vehicle safety belt preventing the car seat harness from being tightened fully and also damaging the vehicles safety belt in the process see attached images videos and transcript with clek support for more information  q  and is it available for inspection upon request a yes  q how was the childs safety put at risk had i not noticed the issue by checking the tightness of the harness on my childs shoulders i could have incorrectly believed that my child was securely fastened in the car seat an inattentive parent or one that doesnt frequently check the tightness of the shoulder straps could believe if they were to pull the harness tightening strap and it were to stop that their child was secure when in fact the harness could be tangled with the vehicle safety belt and the child not being secured in the car seat additionally over time the vehicle seat belt could become damaged enough to where it no longer can serve its purpose adequately in securing the car seat to the vehicle  q has the car seat been inspected by the manufacturer police insurance representatives or others a clek support has been contacted and all details were provided but they are claiming that there is no issue with the car seat despite confirming with them that the car seat is in an acceptable configuration for forward facing and with being able to repeatedly reproduce the issue  additional i have a video of the issue but its too large to submit i have uploaded it to my youtube account for viewing httpsyoutubeq7bvugebnqm  the images submitted are those provided to clek in the initial communication and the resulting conversation the video best shows the issue,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
1794906,11452331,tesla inc,tesla,model s,2021-01-01,n,2022-02-01,n,0,0,steering,lincoln,ma,5yjsa1e5xmf,2022-02-16 00:00:00,2022-02-16 00:00:00,,,in several potentially dangerous situations i was unable to locate the unusually positioned horn signal in time to reduce the potential for an accident in these situations an accident did not occur but the situation could have been made much safer if the horn switch was located in the center of the steering wheel yoke  this also applies to a lesser extent to the unusual position of the headlight high beam switch ,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
1794910,11452335,tesla inc,tesla,model y,2021-01-01,n,2022-02-11,n,0,0,forward collision avoidance automatic emergency braking,seattle,wa,5yjygdee7mf,2022-02-17 00:00:00,2022-02-17 00:00:00,,,the vehicle engages automatic emergency braking frequently and repeatedly without reason especially on two lane highways with oncoming traffic this occurs during the day and at night  the vehicle also engages phantom braking without emergency braking notifications during normal driving on freeways and highways  video of this incident is also available,ivoq,n,,n,n,n,,,,,,65.0,,,,,,,,,,,,,,v,,n,n
