,ODINO,MFR_NAME,MAKETXT,MODELTXT,YEARTXT,CRASH,FAILDATE,FIRE,INJURED,DEATHS,COMPDESC,CITY,STATE,VIN,DATEA,LDATE,MILES,OCCURENCES,CDESCR,CMPL_TYPE,POLICE_RPT_YN,PURCH_DT,ORIG_OWNER_YN,ANTI_BRAKES_YN,CRUISE_CONT_YN,NUM_CYLS,DRIVE_TRAIN,FUEL_SYS,FUEL_TYPE,TRANS_TYPE,VEH_SPEED,DOT,TIRE_SIZE,LOC_OF_TIRE,TIRE_FAIL_TYPE,ORIG_EQUIP_YN,MANUF_DT,SEAT_TYPE,RESTRAINT_TYPE,DEALER_NAME,DEALER_TEL,DEALER_CITY,DEALER_STATE,DEALER_ZIP,PROD_TYPE,REPAIRED_YN,MEDICAL_ATTN,VEHICLES_TOWED_YN
723996,10274098,toyota motor north america inc,toyota,camry,2000-01-01,n,2009-06-05,n,0,0,engine and engine cooling,sewell,nj,1hgcg66802a,2009-06-17 00:00:00,2009-06-17 00:00:00,68400.0,,2000 toyota camry  68400 miles  sounded like engine had difficulty getting air  humming noise coming from firewall area of engine  gas mileage went from 450 miles per tank to 200 miles per tank  garage replaced air fuel sensor  problem resolved tr,ivoq,n,,n,n,n,,,,,,0.0,,,,,,,,,,,,,,v,,n,n
724013,10274118,toyota motor north america inc,toyota,prius,2007-01-01,n,2009-06-15,n,0,0,exterior lighting,manassas,va,jtdkb20ux77,2009-06-17 00:00:00,2009-06-17 00:00:00,50000.0,,passenger side headlight not functioning turned headlights off and then back on again the problem went away tr,ivoq,n,,n,n,n,,,,,,25.0,,,,,,,,,,,,,,v,,n,n
724019,10274122,toyota motor north america inc,scion,xa,2005-01-01,y,2009-06-15,n,0,0,electrical system,boynton beach,fl,jtkkt604250,2009-06-17 00:00:00,2009-06-17 00:00:00,35000.0,,on june 15 2009 i was parking my 2005 toyota scion xa in my parking space at work  all of a sudden my car accelerated and the engine raced and took off over the bumper into the wall  i was unable to control the car because the brakes totally failed  when i pressed the brakes they just went all the way to the floorboard  my car is currently at the toyota dealership  luckily i was not hurt but my car is a mess  when i explained the incident to the dealership they did not seem concerned and would check out the car after the body work is done and the car becomes drivable again  thankfully i didnt involve any other vehicles and my grandchildren were not in the car with me after reading of another incident with a toyota tc that incident far worse than mine i felt i needed to let the public know that this is happening more often that not and just not someone mistaking the gas pedal for the brakes tr,ivoq,n,,n,n,n,,,,,,1.0,,,,,,,,,,,,,,v,,n,n
724020,10274122,toyota motor north america inc,scion,xa,2005-01-01,y,2009-06-15,n,0,0,fuel system other,boynton beach,fl,jtkkt604250,2009-06-17 00:00:00,2009-06-17 00:00:00,35000.0,,on june 15 2009 i was parking my 2005 toyota scion xa in my parking space at work  all of a sudden my car accelerated and the engine raced and took off over the bumper into the wall  i was unable to control the car because the brakes totally failed  when i pressed the brakes they just went all the way to the floorboard  my car is currently at the toyota dealership  luckily i was not hurt but my car is a mess  when i explained the incident to the dealership they did not seem concerned and would check out the car after the body work is done and the car becomes drivable again  thankfully i didnt involve any other vehicles and my grandchildren were not in the car with me after reading of another incident with a toyota tc that incident far worse than mine i felt i needed to let the public know that this is happening more often that not and just not someone mistaking the gas pedal for the brakes tr,ivoq,n,,n,n,n,,,,,,1.0,,,,,,,,,,,,,,v,,n,n
724021,10274122,toyota motor north america inc,scion,xa,2005-01-01,y,2009-06-15,n,0,0,steering,boynton beach,fl,jtkkt604250,2009-06-17 00:00:00,2009-06-17 00:00:00,35000.0,,on june 15 2009 i was parking my 2005 toyota scion xa in my parking space at work  all of a sudden my car accelerated and the engine raced and took off over the bumper into the wall  i was unable to control the car because the brakes totally failed  when i pressed the brakes they just went all the way to the floorboard  my car is currently at the toyota dealership  luckily i was not hurt but my car is a mess  when i explained the incident to the dealership they did not seem concerned and would check out the car after the body work is done and the car becomes drivable again  thankfully i didnt involve any other vehicles and my grandchildren were not in the car with me after reading of another incident with a toyota tc that incident far worse than mine i felt i needed to let the public know that this is happening more often that not and just not someone mistaking the gas pedal for the brakes tr,ivoq,n,,n,n,n,,,,,,1.0,,,,,,,,,,,,,,v,,n,n
724022,10274122,toyota motor north america inc,scion,xa,2005-01-01,y,2009-06-15,n,0,0,service brakes air,boynton beach,fl,jtkkt604250,2009-06-17 00:00:00,2009-06-17 00:00:00,35000.0,,on june 15 2009 i was parking my 2005 toyota scion xa in my parking space at work  all of a sudden my car accelerated and the engine raced and took off over the bumper into the wall  i was unable to control the car because the brakes totally failed  when i pressed the brakes they just went all the way to the floorboard  my car is currently at the toyota dealership  luckily i was not hurt but my car is a mess  when i explained the incident to the dealership they did not seem concerned and would check out the car after the body work is done and the car becomes drivable again  thankfully i didnt involve any other vehicles and my grandchildren were not in the car with me after reading of another incident with a toyota tc that incident far worse than mine i felt i needed to let the public know that this is happening more often that not and just not someone mistaking the gas pedal for the brakes tr,ivoq,n,,n,n,n,,,,,,1.0,,,,,,,,,,,,,,v,,n,n
724028,10274129,toyota motor north america inc,toyota,prius,2009-01-01,n,2009-06-15,n,0,0,service brakes electric,houston,tx,,2009-06-17 00:00:00,2009-06-17 00:00:00,16230.0,,hi there i rented a new 2009 toyota prius a couple of days ago as i was driving in one of the inside streets in a neighborhood i got into an accident even though i was driving with a low speed of 1520 mph i rear ended a car that slammed on their brakes all of a sudden  i slammed hard on my brakes and it skidded a little and hit the van rear end bumper ahead of me the accident did a quite a bit of damage to my rental prius   the front bumper of the car is completely destroyed and will need to be replaced i took the car back to hertz and they swapped the car i told hertz to check the brakes thoroughly because there is a definitely a problem with the brakes at low speed  please help  even though my insurance company will take care of the damage i am concerned about the safety of the other people in the same situation of low speed and brakes do not work tr           ,ivoq,n,,n,n,n,,,,,,15.0,,,,,,,,,,,,,,v,,n,n
724046,10274141,toyota motor north america inc,scion,xa,2006-01-01,n,2009-06-04,n,0,0,exterior lighting,tucson,az,jtdkb20u263,2009-06-17 00:00:00,2009-06-17 00:00:00,,,2006 toyota priusheadlamps have gone out on passenger and driver side six times dating from 2008 to the present the lights have gone out at night creating a safety situation especially one incident on a dark bumpy desert road replacement cost varies from dealer to independent repair shop10000 plus to over 30000 for each headlamp  toyota dealership paid for first four replacements but will not longer pay for the replacements  tr,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
724055,10274152,toyota motor north america inc,toyota,4runner,2003-01-01,n,2009-02-01,n,0,0,seat belts,los angeles,ca,jtebt17r830,2009-06-17 00:00:00,2009-06-17 00:00:00,117000.0,,rear left safety belt does not retract the vehicle has not been altered or damaged in any way prior to safety belt not retracting can not use rear left safety belt safety belt is fully extended and will not retract tr,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
724066,10274157,toyota motor north america inc,toyota,sienna,2009-01-01,n,2009-06-17,n,0,0,vehicle speed control,simpsonville,sc,5tdza23c64s,2009-06-17 00:00:00,2009-06-17 00:00:00,85000.0,,attempted to accelerate to pass a large truck and vehicle started accelerating out of control tried to brake and that didnt work applied foot brake and that didnt work speed may have increased to approx 7080 mph speedometer show approx 45 mph unable to steer vehicle it was as if the motor had stopped and i had no power steering after hitting 23 vehicles and then the right lane bridge wall the front tire and steering assembly bent inward nd that caused the van to stop that god that noone was injured but something is seriously wrong ive seen several complaints of sudden acceleration in sienna vans and this need much attention tr,ivoq,y,,n,n,n,,,,,,70.0,,,,,,,,,,,,,,v,,n,n
724095,10274175,toyota motor north america inc,scion,tc,2006-01-01,n,2009-06-17,n,0,0,latcheslockslinkages,ponte vedra beach,fl,jtkde177360,2009-06-17 00:00:00,2009-06-17 00:00:00,70000.0,,rear hatch handle anchors broke around 10808 and was told entire unit would need to be replaced at around 400 on 61709 the entire unit broke away and has to be taped down so is doesnt hang in front of the license plate after reading numerous forums online i realize that this problem seems to be a problem with this car tr,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
724103,10274185,toyota motor north america inc,toyota,sienna,2004-01-01,n,2009-06-14,n,0,0,structure,ridgewood,nj,5tdza22c04s,2009-06-17 00:00:00,2009-06-17 00:00:00,48000.0,,the sliding rear passenger door on our 2004 sienna failed as a result of a rusted  frayed cable the door is stuck in the closed position so that my children must exit into traffic  in case of an accident we would be unable to exit that door  this appears to be a common safety problem that toyota has failed to address tr,ivoq,n,,n,n,n,,,,,,0.0,,,,,,,,,,,,,,v,,n,n
724106,10274189,toyota motor north america inc,toyota,tacoma,2001-01-01,n,2009-06-17,n,0,0,structureframe and members,harlingen,tx,5tewm72n91z,2009-06-17 00:00:00,2009-06-17 00:00:00,,,i am filing a complaint on a 2001 toyota tacoma with a rusty perforated frame we have documents and pictures of two holes and flaking on our frame many mechanics have told us that our frame was unsafe but when brought to toyota dealerships we are told that it passes their 20012004 rust perforation program and they sent us away we are left with an unsafe vehicle and we know that it contains perforation in the frame we have requested to see the toyota regional representative for south texas but we are getting the run around we requested to see the rep a month ago and have heard nothing since we do have a case manager and  but our case keeps getting closed and our case manager doesnt seem to have any authority to accept pictures of the perforation or to contact the regional representative we would appreciate a face to face talk with a toyota representative who could explain why our half dollar sized perforation does not qualify for further inspection by toyota tr,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
724120,10274197,toyota motor north america inc,toyota,sienna,1999-01-01,n,2009-04-15,n,0,0,structure,falmouth,me,4t3zf13c8xu,2009-06-18 00:00:00,2009-06-18 00:00:00,134000.0,,i am writing in regards to my 1999 toyota sienna xle we have had and loved this car for all of it 134000 miles but recently the power sliding door on the passenger side stopped working using brute force an adult can manually pull the door open and shut but a child cannot my local toyota admits that this is a design issue and that hes seen dozens of such cases but that has no bearing on the fact that it costs upwards of 1600 to make the fix this hardly seems fair reasonable or safe im sure toyota will spring into action once a van with a sliding door is involved in an accident where a child is trapped and hurt but its too bad that it will have to come to that for them to do whats clearly right the nhtsa should investigate this issue further  a recall of some kind is clearly warranted tr,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
724128,10274199,toyota motor north america inc,toyota,sienna,2002-01-01,n,2009-06-17,n,0,0,latcheslockslinkages,grants pass,or,4t3zf13c12u,2009-06-18 00:00:00,2009-06-18 00:00:00,157300.0,,outside door latch on manual sliding door broke  inside latch still works  power sliding door refuses to open  prior to failure it would try to close several times before actually latching shut  no response from local dealer tr,ivoq,n,,n,n,n,,,,,,0.0,,,,,,,,,,,,,,v,,n,n
724129,10274200,toyota motor north america inc,toyota,prius,2006-01-01,n,2008-11-01,n,0,0,exterior lighting,philadelphia,pa,jtdkb20u063,2009-06-18 00:00:00,2009-06-18 00:00:00,85000.0,,the driver side headlight on my 2006 toyota prius turns on and off  i took it to my mechanic to get it fixed and he told me the light was fine and there was no loose connection  he witnessed it turn off and told me it is probably some issue with the computer and he cant fix it  he told me to take it back to toyota  additionally my radio volume goes up by itself when the car is hot  the light seems to turn off more when it is hot  it pretty much always turns off after 15 minutes of driving in the summer weather  it is unsafe when it turns off  i will take it back to toyota to get it fixed  i have heard this is a common problem for the 2006 prius  from the online blogs i found i heard the costs will be between 1500  2800 to fix  this has been going on with my car for about 8 months that i am aware of  it is often hard to tell if the light goes off  if it goes out i can turn the lights on and off and on again and it will work for another 20 minutes tr,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
724152,10274219,toyota motor north america inc,lexus,rx300,2002-01-01,n,2009-02-20,n,0,0,power trainautomatic transmission,north scituate,ri,jtjhf10ux20,2009-06-18 00:00:00,2009-06-18 00:00:00,79550.0,,on february 20 2009 i was driving my 2002 lexus rx300 with approximately 79k miles when it would not shift into overdrive  i brought vehicle to repair shop where i was informed that the knock sensors needed to be replaced  i had them replaced and vehicle seemed to be working fine  on may 5 2009 my transmission began slipping when shifting from 1st to 2nd and 2nd to 3rd  when vehicle brought to repair facility and i was informed that transmission is no good and needs to be replaced  at this time i looked on internet and found that many lexus rx300 are having the same problem  the cost of repairs is approximately 4500  i paid 1500 for knock sensors to be replaced already  there should be a recall tr,ivoq,n,,n,n,n,,,,,,65.0,,,,,,,,,,,,,,v,,n,n
